,CASH,GHSEP,FTL,BCRP
0,1.0,1.0116847046730526,1.0,0.9883152953279004
1,1.0,1.001729330338966,0.990159609427095,0.99804070550643
2,1.0,0.9933197715023929,0.9818471855257338,1.006419298185479
3,1.0,0.9851486527742213,0.9899239287819505,1.0146981745463994
4,1.0,0.9889647696417277,0.986089314303535,1.0107675933005191
5,1.0,0.9891085327397627,0.9859459692190353,1.0106206607857775
6,1.0,1.0054553379520794,0.9696514319785686,0.9939183287997214
7,1.0,1.0022067254049638,0.9665185017557377,0.9971296654266274
8,1.0,1.0066068955729306,0.9707619802802497,0.9927517859973368
9,1.0,1.0034460289880585,0.9677136711948193,0.995869145873348
10,1.0,1.0111407524342073,0.9751343877172058,0.9882325242274878
11,1.0,0.9950118319663925,0.9595798135213847,1.0039960306901652
12,1.0,0.9907011035495955,0.9637370373721529,1.0083456816997833
13,1.0,0.9948812125444412,0.9596706995137311,1.004091124156099
14,1.0,0.9909578534026018,0.9634552034724666,1.0080508030013766
15,1.0,1.0065587855039717,0.9482872549032841,0.9921807717209606
16,1.0,0.995737262432219,0.938092210334967,1.0028477166289782
17,1.0,0.9984834591834634,0.9355049971838264,1.000081909578183
18,1.0,1.016904996154734,0.9258893943305778,0.9816308819716197
19,1.0,0.9958859981743969,0.9067516509473408,1.001920778866546
20,1.0,1.0085550919097799,0.8952164819758871,0.9891749140937491
21,1.0,1.010285582662139,0.8967525048494868,0.9874776760797862
22,1.0,1.0303077117275756,0.914524602392804,0.9679075606417377
23,1.0,1.0446707380295295,0.9272735516177587,0.9544144249581146
24,1.0,1.0298258285407347,0.91409687207772,0.9679767802882466
25,1.0,1.0142316150104969,0.9002550929987314,0.9826344400444456
26,1.0,1.0243454911294831,0.909232399646957,0.9728356496607072
27,1.0,1.0294327536367287,0.913747969687594,0.9680042032701247
28,1.0,1.0410084772067583,0.9240228454999246,0.9571192289663811
29,1.0,1.0282397893496364,0.9126890673340019,0.9688589572618855
30,1.0,1.0187346857473043,0.90425212097853,0.9778151412760204
31,1.0,1.024924163206584,0.9097460420397865,0.9718742767305703
32,1.0,1.0443896335941172,0.9270240368273066,0.953416335517267
33,1.0,1.050605149469363,0.9325410702593477,0.9477422325024282
34,1.0,1.0507753454576125,0.9326921400946957,0.9475887001064228
35,1.0,1.0502214099209721,0.9322004542963862,0.948088238906352
36,1.0,1.0527421858844053,0.934437952466446,0.9458126063387073
37,1.0,1.0438211819824874,0.9265194661862683,0.9538274822162747
38,1.0,1.0459991879376678,0.9284527138703058,0.9518372544146442
39,1.0,1.0504702759543239,0.9324213534212001,0.9477686583863205
40,1.0,1.0489698244486785,0.9310895184930323,0.9491224148351372
41,1.0,1.0554365256680225,0.9368295098009947,0.9432712540736288
42,1.0,1.074153497202879,0.9534431201309593,0.9265434066083064
43,1.0,1.0717103364880058,0.9512745150257773,0.928650828366333
44,1.0,1.0584420413676539,0.9394972740111561,0.940147977207779
45,1.0,1.0787044611240946,0.9574826593122727,0.922150134906292
46,1.0,1.0708803215705784,0.9505377747990921,0.9288387429581151
47,1.0,1.0719418495243802,0.9514800111919431,0.9279180160848285
48,1.0,1.055334108417627,0.9367386018400766,0.9422943763183707
49,1.0,1.0769016522678638,0.955882445036493,0.9230369912710014
50,1.0,1.0768107553703712,0.9558017628793091,0.9231149010769655
51,1.0,1.0793916594014092,0.9580926320950897,0.9209023758424019
52,1.0,1.077670768434194,0.9565651300657471,0.9223705848713876
53,1.0,1.071127947083095,0.9507575727781221,0.927970538152665
54,1.0,1.0502665042608508,0.9322404808768736,0.9460438265712318
55,1.0,1.0492501978739697,0.9313383841739638,0.9469592802958195
56,1.0,1.0539720171696958,0.9355295785587444,0.9426977889845355
57,1.0,1.0514163933131229,0.933261148595399,0.9449836001062961
